minutes,apigateway_api_gateway,blocklatency_disk sda,customersservice_customers_service,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,memavailable_mem_available,memcache_mem_cache,memutil_mem_util,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,vetsservice_vets_service,visitsservice_visits_service,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,source,service,Failure
121.8,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,2931.7,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
122.0,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3301.2,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
122.2,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3368.9,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
122.5,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3347.0,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
122.8,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3260.3,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
123.0,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3060.6,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
123.2,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3078.8,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
123.5,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3080.6,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
123.8,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3114.0,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
124.0,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3244.4,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
124.2,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3240.6,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
124.5,0.0,13.0,0.0,8.0,2.0,4.0,7.0,15.0,4.0,15.0,3.0,238.0,369.0,332.0,274.0,242.0,324.0,292.0,295.0,10079577.0,2816200.0,58.5,0.0,147178.0,721.3,169054208.0,3207.6,945.0,1090.0,1007.0,955.0,967.0,955.0,1040.0,1080.0,21325.0,24434.0,23892.0,21707.0,22933.0,24630.0,21712.0,25081.0,38.0,42.3,43.8,37.3,36.7,44.8,37.2,45.3,0.0,0.0,1229692.0,3592933.0,1815806.0,285523968.0,MEM_STRESS,gateway,0
0.0,0.0,13.0,0.0,30.0,0.0,30.0,10.0,10.0,10.0,50.0,10.0,180.0,200.0,120.0,140.0,170.0,250.0,140.0,180.0,16749692.0,6034324.0,31.8,0.0,0.0,0.0,0.0,384.0,640.0,670.0,1475.0,820.0,610.0,800.0,760.0,560.0,5355.0,5230.0,8925.0,8885.0,5295.0,5215.0,8830.0,5230.0,47.0,45.6,48.3,47.4,45.3,46.4,47.3,46.1,0.0,0.0,5892096.0,2207744.0,0.0,4632576.0,DELAY,gateway,0
0.2,0.0,13.0,0.0,30.0,0.0,30.0,10.0,10.0,10.0,50.0,10.0,180.0,200.0,120.0,140.0,170.0,250.0,140.0,180.0,16749692.0,6034324.0,31.8,0.0,0.0,0.0,0.0,395.0,640.0,670.0,1475.0,820.0,610.0,800.0,760.0,560.0,5355.0,5230.0,8925.0,8885.0,5295.0,5215.0,8830.0,5230.0,47.0,45.6,48.3,47.4,45.3,46.4,47.3,46.1,0.0,0.0,5892096.0,2207744.0,0.0,4632576.0,DELAY,gateway,0
0.5,0.0,13.0,0.0,30.0,0.0,30.0,10.0,10.0,10.0,50.0,10.0,180.0,200.0,120.0,140.0,170.0,250.0,140.0,180.0,16376580.0,6033612.0,33.3,0.0,0.0,0.0,0.0,386.0,640.0,670.0,1475.0,820.0,610.0,800.0,760.0,560.0,5355.0,5230.0,8925.0,8885.0,5295.0,5215.0,8830.0,5230.0,47.0,45.6,48.3,47.4,45.3,46.4,47.3,46.1,0.0,0.0,5892096.0,2207744.0,0.0,4632576.0,DELAY,gateway,0
0.8,0.0,13.0,0.0,49.0,6.0,44.0,32.0,98.0,58.0,47.0,16.0,288.0,396.0,291.0,292.0,376.0,391.0,268.0,338.0,16373275.0,6033964.0,33.0,0.0,0.0,0.0,0.0,603.6,580.0,600.0,1535.0,780.0,605.0,720.0,700.0,515.0,5575.0,5740.0,9405.0,9130.0,5560.0,5365.0,9515.0,5680.0,49.6,48.8,51.2,49.8,48.2,48.6,50.4,49.6,0.0,0.0,5892096.0,2444273.0,1956.0,3904547.0,DELAY,gateway,0
1.0,0.0,13.0,0.0,48.0,6.0,44.0,29.0,106.0,58.0,47.0,14.0,185.0,230.0,130.0,160.0,175.0,235.0,160.0,185.0,16264343.0,6033422.0,33.4,0.0,0.0,0.0,0.0,639.1,580.0,600.0,1535.0,780.0,605.0,720.0,700.0,515.0,5575.0,5700.0,9405.0,9130.0,5560.0,5365.0,9515.0,5680.0,49.6,48.8,51.2,49.8,48.2,48.6,50.4,49.6,0.0,0.0,1609728.0,2450646.0,1956.0,3904547.0,DELAY,gateway,0
1.2,0.0,13.0,0.0,48.0,6.0,44.0,28.0,106.0,61.0,48.0,14.0,185.0,230.0,130.0,160.0,175.0,235.0,160.0,185.0,16182397.0,6032050.0,34.0,0.0,0.0,0.0,0.0,563.5,580.0,600.0,1535.0,780.0,605.0,720.0,700.0,515.0,5575.0,5700.0,9405.0,9130.0,5560.0,5365.0,9515.0,5680.0,49.6,48.8,51.2,49.8,48.2,48.6,50.4,49.6,0.0,0.0,1169408.0,2443071.0,1956.0,3624334.0,DELAY,gateway,0
1.5,0.0,13.0,0.0,48.0,6.0,44.0,28.0,97.0,63.0,48.0,14.0,185.0,230.0,130.0,160.0,175.0,235.0,160.0,185.0,16151297.0,6032050.0,34.1,0.0,0.0,0.0,0.0,564.3,580.0,600.0,1535.0,780.0,605.0,720.0,700.0,515.0,5575.0,5700.0,9405.0,9130.0,5560.0,5365.0,9515.0,5680.0,49.6,48.8,51.2,49.8,48.2,48.6,50.4,49.6,0.0,0.0,1169408.0,2531875.0,1956.0,3633821.0,DELAY,gateway,0
1.8,0.0,13.0,0.0,49.0,7.0,44.0,33.0,90.0,68.0,47.0,14.0,415.0,430.0,345.0,400.0,495.0,565.0,375.0,545.0,15999119.0,6029063.0,34.9,0.0,0.0,0.0,0.0,566.2,1440.0,1270.0,2537.0,1985.0,1190.0,1320.0,1850.0,1160.0,9432.0,9195.0,15740.0,15550.0,9422.0,9400.0,15645.0,9450.0,86.8,85.5,89.7,88.7,87.8,84.6,88.9,92.7,0.0,0.0,1169408.0,2746984.0,1956.0,4021162.0,DELAY,gateway,0
2.0,0.0,13.0,0.0,187.0,61.0,195.0,60.0,43.0,463.0,41.0,2.0,415.0,430.0,345.0,400.0,495.0,565.0,375.0,545.0,15906174.0,6027994.0,35.4,0.0,0.0,0.0,0.0,369.8,1440.0,1270.0,2515.0,1985.0,1190.0,1320.0,1850.0,1160.0,9530.0,9195.0,15740.0,15550.0,9395.0,9400.0,15615.0,9450.0,87.6,85.3,89.1,88.2,87.7,84.8,88.3,92.7,0.0,0.0,1169408.0,2953572.0,1956.0,4069451.0,DELAY,gateway,0
2.2,0.0,13.0,0.0,197.0,64.0,206.0,71.0,48.0,578.0,41.0,4.0,415.0,660.0,345.0,400.0,495.0,565.0,375.0,545.0,15767671.0,6027817.0,35.9,0.0,0.0,0.0,0.0,2083.8,1440.0,1270.0,2515.0,1985.0,1190.0,1320.0,1850.0,1160.0,9530.0,9195.0,15740.0,15550.0,9395.0,9400.0,15615.0,9450.0,87.6,85.3,89.1,88.2,87.7,84.8,88.3,92.7,0.0,0.0,1169408.0,4137213.0,1956.0,5194114.0,DELAY,gateway,0
2.5,0.0,13.0,0.0,192.0,49.0,162.0,109.0,102.0,559.0,41.0,29.0,650.0,660.0,570.0,660.0,820.0,880.0,610.0,910.0,15747052.0,6027817.0,36.2,0.0,0.0,0.0,0.0,4469.0,1381.0,1270.0,2515.0,1985.0,1190.0,1320.0,1850.0,1160.0,9530.0,9195.0,15610.0,15281.0,9395.0,9176.0,15615.0,9289.0,87.6,85.3,89.1,88.2,87.7,84.8,88.3,87.2,0.0,0.0,864256.0,4216039.0,1956.0,5444299.0,DELAY,gateway,0
2.8,0.0,13.0,0.0,192.0,49.0,161.0,118.0,170.0,559.0,41.0,30.0,690.0,900.0,650.0,520.0,450.0,770.0,450.0,790.0,15514649.0,6028378.0,37.3,0.0,0.0,0.0,0.0,4431.0,1490.0,1670.0,2540.0,2550.0,1640.0,1560.0,2410.0,1380.0,9410.0,9205.0,15610.0,15680.0,9490.0,9440.0,15790.0,9585.0,90.6,88.7,91.2,92.5,89.2,88.0,91.5,92.9,0.0,0.0,864256.0,4428699.0,1956.0,5485455.0,DELAY,gateway,0
3.0,0.0,13.0,0.0,211.0,19.0,88.0,226.0,254.0,603.0,15.0,34.0,690.0,856.0,650.0,520.0,450.0,770.0,450.0,790.0,15362627.0,6028874.0,37.7,0.0,0.0,0.0,0.0,4423.0,1490.0,1670.0,2540.0,2550.0,1640.0,1560.0,2410.0,1380.0,9410.0,9215.0,15624.0,15680.0,9490.0,9440.0,15790.0,9585.0,90.6,88.7,91.2,92.5,89.2,88.0,91.5,92.9,0.0,0.0,864256.0,4433346.0,1956.0,5501459.0,DELAY,gateway,0
3.2,0.0,13.0,0.0,215.0,16.0,75.0,234.0,269.0,602.0,36.0,41.0,620.0,891.0,672.0,551.0,488.0,775.0,481.0,741.0,15190973.0,6029285.0,38.3,0.0,0.0,0.0,0.0,5615.4,1490.0,1670.0,2540.0,2550.0,1640.0,1560.0,2410.0,1380.0,9410.0,9215.0,15630.0,15680.0,9490.0,9440.0,15790.0,9585.0,90.6,88.7,91.2,92.5,89.2,88.0,91.5,92.9,0.0,0.0,1315475.0,4758172.0,1956.0,5850562.0,DELAY,gateway,0
3.5,0.0,13.0,0.0,198.0,11.0,67.0,248.0,205.0,542.0,129.0,76.0,600.0,889.0,682.0,563.0,511.0,765.0,502.0,737.0,15147386.0,6029285.0,38.4,0.0,0.0,0.0,0.0,7030.1,1490.0,1418.0,2226.0,2143.0,1462.0,1468.0,2334.0,1377.0,9444.0,9215.0,15639.0,15680.0,9360.0,9440.0,15049.0,9585.0,85.0,82.5,87.9,86.1,85.2,84.9,84.8,92.9,0.0,0.0,1315502.0,4779910.0,1956.0,5883699.0,DELAY,gateway,0
3.8,0.0,13.0,0.0,197.0,11.0,67.0,250.0,171.0,483.0,139.0,77.0,600.0,889.0,682.0,563.0,625.0,765.0,502.0,737.0,14821855.0,6030891.0,39.2,0.0,0.0,0.0,0.0,7889.2,1190.0,1418.0,2226.0,2143.0,1462.0,1468.0,2334.0,1377.0,9444.0,9140.0,15757.0,15410.0,9366.0,9140.0,15057.0,9260.0,85.0,82.9,87.9,86.1,85.2,84.9,84.8,80.3,0.0,0.0,1471809.0,4784634.0,1956.0,5978351.0,DELAY,gateway,0
4.0,0.0,13.0,0.0,118.0,15.0,40.0,278.0,115.0,296.0,276.0,99.0,526.0,837.0,734.0,636.0,695.0,765.0,643.0,655.0,14682765.0,6031270.0,39.9,0.0,0.0,0.0,0.0,8313.6,1190.0,1378.0,2212.0,2135.0,1379.0,1449.0,2338.0,1383.0,9446.0,9140.0,15757.0,15410.0,9230.0,9140.0,14941.0,9260.0,83.5,81.0,86.2,84.9,82.8,82.5,82.8,80.3,0.0,0.0,1501677.0,4781663.0,1956.0,5978650.0,DELAY,gateway,0
4.2,0.0,13.0,0.0,111.0,20.0,31.0,286.0,98.0,222.0,302.0,100.0,522.0,834.0,756.0,669.0,715.0,765.0,703.0,649.0,14531864.0,6032143.0,40.6,0.0,0.0,0.0,0.0,7468.0,1190.0,1374.0,2206.0,2128.0,1347.0,1447.0,2327.0,1379.0,9405.0,9140.0,15757.0,15410.0,9159.0,9140.0,14975.0,9260.0,82.0,80.9,86.0,83.9,80.7,81.4,81.7,80.3,0.0,0.0,1408268.0,4785523.0,1956.0,6089486.0,DELAY,gateway,0
4.5,0.0,13.0,0.0,115.0,25.0,38.0,252.0,191.0,139.0,214.0,96.0,574.0,837.0,741.0,692.0,721.0,765.0,712.0,679.0,14531710.0,6032157.0,40.7,0.0,0.0,0.0,0.0,10161.0,1263.0,1360.0,2205.0,2128.0,1358.0,1446.0,2293.0,1372.0,9219.0,9023.0,15757.0,15074.0,9156.0,8920.0,15143.0,9137.0,80.3,80.2,85.2,82.8,80.1,80.2,82.6,81.7,0.0,0.0,1380012.0,4787341.0,1956.0,6008211.0,DELAY,gateway,0
4.8,0.0,13.0,0.0,115.0,26.0,38.0,192.0,318.0,139.0,209.0,96.0,575.0,837.0,730.0,691.0,728.0,765.0,712.0,682.0,14316461.0,6031961.0,41.8,0.0,0.0,0.0,0.0,10177.0,1365.0,1361.0,2191.0,2121.0,1358.0,1446.0,2266.0,1369.0,8850.0,9023.0,15180.0,15084.0,9176.0,8898.0,15180.0,9137.0,80.1,80.2,85.2,82.9,80.1,80.2,82.7,81.8,0.0,0.0,1252930.0,4783780.0,1956.0,5939495.0,DELAY,gateway,0
5.0,0.0,13.0,0.0,187.0,84.0,38.0,85.0,490.0,134.0,75.0,85.0,692.0,928.0,697.0,642.0,769.0,752.0,712.0,898.0,14186595.0,6032022.0,42.1,0.0,0.0,0.0,0.0,10161.0,1540.0,1361.0,2156.0,2107.0,1391.0,1458.0,2156.0,1308.0,8503.0,8985.0,15180.0,15017.0,8975.0,8834.0,15455.0,9114.0,77.3,79.8,83.8,82.3,79.0,77.9,83.6,82.0,0.0,0.0,1246007.0,4785809.0,1956.0,5939495.0,DELAY,gateway,0
5.2,0.0,13.0,0.0,201.0,84.0,38.0,65.0,518.0,133.0,65.0,80.0,707.0,950.0,676.0,645.0,780.0,752.0,712.0,915.0,14084777.0,6031826.0,42.5,0.0,0.0,0.0,0.0,8894.7,1540.0,1362.0,2131.0,2083.0,1393.0,1460.0,2129.0,1272.0,8447.0,8967.0,15180.0,15010.0,8961.0,8820.0,15474.0,9109.0,76.4,79.2,83.1,82.0,78.6,77.4,83.7,82.3,0.0,0.0,1269274.0,4794441.0,1956.0,5941985.0,DELAY,gateway,0
5.5,0.0,13.0,0.0,190.0,60.0,38.0,42.0,460.0,134.0,47.0,83.0,688.0,936.0,674.0,646.0,785.0,755.0,714.0,935.0,14080097.0,6031838.0,42.6,0.0,0.0,0.0,0.0,9041.3,1540.0,1363.0,2127.0,2032.0,1377.0,1453.0,2100.0,1247.0,8369.0,8961.0,15203.0,15000.0,9059.0,8841.0,15456.0,9084.0,75.7,78.7,82.1,81.6,78.3,77.0,82.7,81.3,0.0,0.0,1276343.0,4796202.0,1956.0,5943225.0,DELAY,gateway,0
5.8,0.0,13.0,0.0,194.0,59.0,40.0,42.0,342.0,134.0,48.0,83.0,693.0,935.0,674.0,647.0,795.0,759.0,714.0,935.0,13991535.0,6031250.0,42.8,0.0,0.0,0.0,0.0,9041.3,1384.0,1367.0,2122.0,1902.0,1370.0,1451.0,2080.0,1245.0,8466.0,8862.0,15195.0,15063.0,9079.0,8812.0,15460.0,9098.0,75.6,78.5,81.9,81.6,78.3,77.0,82.6,81.1,0.0,0.0,1343015.0,4790027.0,1956.0,5907096.0,DELAY,gateway,0
6.0,0.0,13.0,0.0,362.0,25.0,194.0,15.0,257.0,75.0,97.0,92.0,642.0,809.0,675.0,707.0,823.0,859.0,720.0,893.0,13892758.0,6031072.0,43.2,0.0,0.0,0.0,0.0,9033.2,1365.0,1379.0,2093.0,1776.0,1272.0,1435.0,2009.0,1203.0,8581.0,8787.0,15170.0,15333.0,9315.0,8747.0,15397.0,9259.0,75.4,76.6,80.4,81.0,78.3,76.8,81.3,78.2,0.0,0.0,1341639.0,4790027.0,1956.0,5907096.0,DELAY,gateway,0
6.2,0.0,13.0,0.0,387.0,17.0,206.0,14.0,243.0,65.0,106.0,97.0,630.0,809.0,676.0,726.0,824.0,883.0,723.0,858.0,13830002.0,6031611.0,43.6,0.0,0.0,0.0,0.0,8915.4,1360.0,1383.0,2082.0,1782.0,1226.0,1417.0,1970.0,1193.0,8686.0,8758.0,15158.0,15350.0,9351.0,8745.0,15355.0,9304.0,75.5,75.9,80.0,80.8,78.3,76.8,81.0,78.4,0.0,0.0,1317586.0,4790027.0,1956.0,5903019.0,DELAY,gateway,0
6.5,0.0,13.0,0.0,330.0,6.0,161.0,36.0,258.0,66.0,115.0,101.0,632.0,792.0,674.0,723.0,811.0,865.0,724.0,810.0,13808652.0,6031619.0,43.7,0.0,0.0,0.0,0.0,8311.9,1308.0,1361.0,2020.0,1840.0,1194.0,1374.0,1938.0,1180.0,8748.0,8788.0,15171.0,15379.0,9359.0,8846.0,15285.0,9322.0,75.6,76.4,79.0,80.8,78.3,76.8,81.1,79.2,0.0,0.0,1315417.0,4790986.0,1956.0,5903915.0,DELAY,gateway,0
6.8,0.0,13.0,0.0,20.0,6.0,161.0,40.0,292.0,66.0,116.0,101.0,638.0,793.0,673.0,723.0,789.0,865.0,728.0,809.0,13613487.0,6031812.0,44.5,0.0,0.0,0.0,0.0,8315.4,1297.0,1350.0,1954.0,1954.0,1191.0,1352.0,1937.0,1180.0,9008.0,8920.0,15152.0,15376.0,9354.0,9073.0,15266.0,9322.0,76.7,76.6,79.0,80.8,78.4,77.0,81.1,79.4,0.0,0.0,1229128.0,4788567.0,1956.0,5899884.0,DELAY,gateway,0
7.0,0.0,13.0,0.0,20.0,27.0,135.0,163.0,413.0,82.0,147.0,152.0,650.0,894.0,672.0,759.0,748.0,859.0,761.0,754.0,13532556.0,6031966.0,44.9,0.0,0.0,0.0,0.0,8389.2,1202.0,1226.0,1864.0,2131.0,1164.0,1197.0,1917.0,1150.0,9165.0,9012.0,15030.0,15085.0,9204.0,9217.0,15143.0,9322.0,80.1,77.4,79.7,81.3,79.1,79.7,81.6,81.1,0.0,0.0,1086142.0,4785745.0,1956.0,5890012.0,DELAY,gateway,0
7.2,0.0,13.0,0.0,20.0,29.0,129.0,182.0,432.0,91.0,151.0,161.0,648.0,936.0,672.0,764.0,736.0,848.0,769.0,733.0,13424950.0,6032202.0,45.3,0.0,0.0,0.0,0.0,8411.0,1183.0,1194.0,1854.0,2148.0,1155.0,1182.0,1907.0,1139.0,9254.0,9033.0,15052.0,15091.0,9255.0,9312.0,15166.0,9326.0,80.8,78.0,80.2,81.5,79.3,80.4,81.9,81.6,0.0,0.0,1078538.0,4785745.0,1956.0,5893222.0,DELAY,gateway,0
7.5,0.0,13.0,0.0,29.0,30.0,121.0,135.0,375.0,97.0,115.0,137.0,628.0,943.0,669.0,746.0,709.0,832.0,761.0,742.0,13408625.0,6032240.0,45.4,0.0,0.0,0.0,0.0,8538.7,1175.0,1170.0,1895.0,2118.0,1134.0,1233.0,1913.0,1134.0,9373.0,9108.0,15209.0,15106.0,9352.0,9410.0,15232.0,9361.0,82.0,79.1,81.2,82.5,79.6,80.5,82.5,82.1,0.0,0.0,1131760.0,4789884.0,1956.0,5940271.0,DELAY,gateway,0
7.8,0.0,13.0,0.0,29.0,30.0,121.0,132.0,315.0,94.0,112.0,137.0,626.0,944.0,668.0,742.0,691.0,832.0,759.0,742.0,13172793.0,6033094.0,46.0,0.0,0.0,0.0,0.0,8534.6,1175.0,1168.0,1936.0,2075.0,1134.0,1236.0,1920.0,1135.0,9523.0,9575.0,15314.0,15101.0,9449.0,9497.0,15248.0,9490.0,82.3,80.4,81.7,83.0,80.2,80.8,82.8,82.4,0.0,0.0,1135775.0,4787259.0,1956.0,5958441.0,DELAY,gateway,0
8.0,0.0,13.0,30.0,29.0,24.0,142.0,108.0,247.0,84.0,52.0,62.0,560.0,1032.0,667.0,640.0,644.0,878.0,736.0,727.0,13015261.0,6033707.0,46.5,0.0,0.0,0.0,0.0,8616.8,1174.0,1100.0,2133.0,2031.0,1115.0,1342.0,1984.0,1170.0,9742.0,9827.0,15676.0,15931.0,9788.0,9608.0,15604.0,9730.0,83.2,84.5,84.0,86.6,82.8,82.7,84.4,83.7,0.0,0.0,1242084.0,4782079.0,1956.0,5902623.0,DELAY,gateway,0
8.2,0.0,13.0,30.0,29.0,24.0,147.0,99.0,215.0,83.0,52.0,65.0,564.0,1028.0,666.0,627.0,638.0,891.0,727.0,720.0,12971160.0,6034802.0,46.9,0.0,0.0,0.0,0.0,8615.8,1171.0,1094.0,2157.0,2007.0,1111.0,1308.0,1989.0,1179.0,9822.0,9879.0,15705.0,16143.0,9856.0,9650.0,15708.0,9735.0,83.3,84.8,84.2,86.9,83.4,83.3,84.8,83.7,0.0,0.0,1242761.0,4782079.0,1956.0,5902623.0,DELAY,gateway,0
8.5,0.0,13.0,30.0,29.0,26.0,146.0,88.0,150.0,87.0,51.0,53.0,571.0,995.0,666.0,621.0,621.0,832.0,707.0,705.0,12963658.0,6034812.0,46.9,0.0,0.0,0.0,0.0,8838.4,1163.0,1107.0,2053.0,1973.0,1107.0,1262.0,1949.0,1181.0,9699.0,9852.0,15651.0,16163.0,9800.0,9702.0,15837.0,9665.0,82.8,85.9,84.6,87.6,84.1,83.8,85.3,83.3,0.0,0.0,1202900.0,4782079.0,1956.0,5902623.0,DELAY,gateway,0
8.8,0.0,13.0,30.0,45.0,26.0,146.0,88.0,137.0,87.0,51.0,53.0,571.0,995.0,648.0,623.0,619.0,822.0,676.0,698.0,12809013.0,6036077.0,47.4,0.0,0.0,0.0,0.0,8895.6,1140.0,1107.0,2006.0,1944.0,1109.0,1257.0,1904.0,1181.0,9609.0,9786.0,15655.0,16196.0,9786.0,9741.0,15855.0,9662.0,82.7,85.9,84.6,87.7,84.1,83.9,85.4,83.3,0.0,0.0,1195319.0,4782079.0,1956.0,5902623.0,DELAY,gateway,0
9.0,0.0,13.0,0.0,45.0,102.0,164.0,84.0,75.0,169.0,78.0,32.0,531.0,843.0,589.0,712.0,614.0,697.0,586.0,566.0,12761929.0,6036639.0,47.7,0.0,0.0,0.0,0.0,8861.8,1073.0,1210.0,1940.0,1911.0,1175.0,1134.0,1848.0,1202.0,9540.0,9725.0,15630.0,16202.0,9674.0,9798.0,16188.0,9441.0,82.1,86.1,84.6,88.0,84.7,85.8,86.3,82.5,0.0,0.0,1173928.0,4260354.0,1956.0,5406388.0,DELAY,gateway,0
